popularity,name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
67,Where do we go now?,spotify:track:47oXF9VHCqabVcjd2gZBpa,0.614,0.673,10,-10.644,1,0.0441,0.444,0.0281,0.146,0.647,151.022,audio_features,47oXF9VHCqabVcjd2gZBpa,spotify:track:47oXF9VHCqabVcjd2gZBpa,https://api.spotify.com/v1/tracks/47oXF9VHCqabVcjd2gZBpa,https://api.spotify.com/v1/audio-analysis/47oXF9VHCqabVcjd2gZBpa,243600,4
64,Best,spotify:track:5HO2RD12vZ5NcIdAULo43M,0.596,0.373,10,-10.543,1,0.0365,0.829,5.60E-05,0.109,0.433,121.916,audio_features,5HO2RD12vZ5NcIdAULo43M,spotify:track:5HO2RD12vZ5NcIdAULo43M,https://api.spotify.com/v1/tracks/5HO2RD12vZ5NcIdAULo43M,https://api.spotify.com/v1/audio-analysis/5HO2RD12vZ5NcIdAULo43M,233499,4
64,405,spotify:track:10aiqU1b6yK8zm4jOnQsA7,0.568,0.324,0,-12.641,1,0.0855,0.869,4.16E-06,0.104,0.269,141.795,audio_features,10aiqU1b6yK8zm4jOnQsA7,spotify:track:10aiqU1b6yK8zm4jOnQsA7,https://api.spotify.com/v1/tracks/10aiqU1b6yK8zm4jOnQsA7,https://api.spotify.com/v1/audio-analysis/10aiqU1b6yK8zm4jOnQsA7,181900,4
55,Block me out,spotify:track:1w0o2PLYzpFnnyEnOoD7qX,0.632,0.52,10,-7.474,1,0.0429,0.763,0,0.124,0.233,128.006,audio_features,1w0o2PLYzpFnnyEnOoD7qX,spotify:track:1w0o2PLYzpFnnyEnOoD7qX,https://api.spotify.com/v1/tracks/1w0o2PLYzpFnnyEnOoD7qX,https://api.spotify.com/v1/audio-analysis/1w0o2PLYzpFnnyEnOoD7qX,249494,4
90,Nonsense,spotify:track:6dgUya35uo964z7GZXM07g,0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4
73,On My Way,spotify:track:3BomnHfqKZCdPJC9bkGBjE,0.522,0.697,1,-5.288,0,0.103,0.0291,0,0.319,0.235,169.775,audio_features,3BomnHfqKZCdPJC9bkGBjE,spotify:track:3BomnHfqKZCdPJC9bkGBjE,https://api.spotify.com/v1/tracks/3BomnHfqKZCdPJC9bkGBjE,https://api.spotify.com/v1/audio-analysis/3BomnHfqKZCdPJC9bkGBjE,193959,4
78,Feather,spotify:track:2Zo1PcszsT9WQ0ANntJbID,0.787,0.686,6,-4.37,0,0.0339,0.0893,0,0.0927,0.836,123.51,audio_features,2Zo1PcszsT9WQ0ANntJbID,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4
75,Looking at Me,spotify:track:59tskctgqUmjCWAwhzYAFm,0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11E-06,0.0542,0.516,105.99,audio_features,59tskctgqUmjCWAwhzYAFm,spotify:track:59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/tracks/59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/audio-analysis/59tskctgqUmjCWAwhzYAFm,181120,4
73,because i liked a boy,spotify:track:32FhTAAjKZaBein150o3Px,0.386,0.592,11,-7.299,1,0.374,0.363,0,0.117,0.161,146.879,audio_features,32FhTAAjKZaBein150o3Px,spotify:track:32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/tracks/32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/audio-analysis/32FhTAAjKZaBein150o3Px,196458,4
72,emails i can’t send,spotify:track:2qLyo5FeWquE7HBUbcVnEy,0.515,0.387,7,-10.614,1,0.192,0.757,0,0.622,0.408,86.313,audio_features,2qLyo5FeWquE7HBUbcVnEy,spotify:track:2qLyo5FeWquE7HBUbcVnEy,https://api.spotify.com/v1/tracks/2qLyo5FeWquE7HBUbcVnEy,https://api.spotify.com/v1/audio-analysis/2qLyo5FeWquE7HBUbcVnEy,104408,3
72,Thumbs,spotify:track:6WC5fhc9XMaCrUNKNjm9xE,0.73,0.718,8,-3.496,1,0.0478,0.0284,0,0.0892,0.127,135.045,audio_features,6WC5fhc9XMaCrUNKNjm9xE,spotify:track:6WC5fhc9XMaCrUNKNjm9xE,https://api.spotify.com/v1/tracks/6WC5fhc9XMaCrUNKNjm9xE,https://api.spotify.com/v1/audio-analysis/6WC5fhc9XMaCrUNKNjm9xE,216467,4
68,Vicious,spotify:track:6Alp15t6urC4opjJiyOqZu,0.721,0.457,0,-6.916,1,0.159,0.308,0,0.258,0.63,129.98,audio_features,6Alp15t6urC4opjJiyOqZu,spotify:track:6Alp15t6urC4opjJiyOqZu,https://api.spotify.com/v1/tracks/6Alp15t6urC4opjJiyOqZu,https://api.spotify.com/v1/audio-analysis/6Alp15t6urC4opjJiyOqZu,149891,4
70,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,spotify:track:2WNHUp4s806SJrsj698ZX3,0.56,0.597,9,-3.929,1,0.0471,0.54,0,0.0945,0.534,170.041,audio_features,2WNHUp4s806SJrsj698ZX3,spotify:track:2WNHUp4s806SJrsj698ZX3,https://api.spotify.com/v1/tracks/2WNHUp4s806SJrsj698ZX3,https://api.spotify.com/v1/audio-analysis/2WNHUp4s806SJrsj698ZX3,166640,4
68,Read your Mind,spotify:track:4Wos0h9ECU2Z3oJMTQxpbc,0.672,0.803,3,-5.061,0,0.049,0.0111,0,0.0782,0.578,120.058,audio_features,4Wos0h9ECU2Z3oJMTQxpbc,spotify:track:4Wos0h9ECU2Z3oJMTQxpbc,https://api.spotify.com/v1/tracks/4Wos0h9ECU2Z3oJMTQxpbc,https://api.spotify.com/v1/audio-analysis/4Wos0h9ECU2Z3oJMTQxpbc,207850,4
82,Royals,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
80,Ribs,spotify:track:2MvvoeRt8NcOXWESkxWn3g,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,audio_features,2MvvoeRt8NcOXWESkxWn3g,spotify:track:2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/tracks/2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/audio-analysis/2MvvoeRt8NcOXWESkxWn3g,258969,4
79,Team,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,audio_features,3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,193059,4
75,Liability,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67,audio_features,6Kkt27YmFyIFrcX3QXFi2o,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,171728,4
75,Green Light,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55E-06,0.0879,0.253,128.942,audio_features,6ie2Bw3xLj2JcGowOlcMhb,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,https://api.spotify.com/v1/tracks/6ie2Bw3xLj2JcGowOlcMhb,https://api.spotify.com/v1/audio-analysis/6ie2Bw3xLj2JcGowOlcMhb,234653,4
74,Supercut,spotify:track:6K8VQ84MqhsoakN5MjrnVR,0.562,0.437,0,-10.229,1,0.052,0.219,2.18E-05,0.0806,0.15,124.852,audio_features,6K8VQ84MqhsoakN5MjrnVR,spotify:track:6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/tracks/6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/audio-analysis/6K8VQ84MqhsoakN5MjrnVR,277506,4
72,Buzzcut Season,spotify:track:51QEyJI5M7uyd8DOh9tqQY,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,audio_features,51QEyJI5M7uyd8DOh9tqQY,spotify:track:51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/tracks/51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/audio-analysis/51QEyJI5M7uyd8DOh9tqQY,246755,4
72,Perfect Places,spotify:track:7ARveOiD31w2Nq0n5FsSf8,0.622,0.58,1,-5.273,0,0.0504,0.00241,2.95E-05,0.112,0.512,104.41,audio_features,7ARveOiD31w2Nq0n5FsSf8,spotify:track:7ARveOiD31w2Nq0n5FsSf8,https://api.spotify.com/v1/tracks/7ARveOiD31w2Nq0n5FsSf8,https://api.spotify.com/v1/audio-analysis/7ARveOiD31w2Nq0n5FsSf8,221874,4
69,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,spotify:track:3S1tTwSKIZgf4QGltFyCxM,0.575,0.571,11,-9.291,0,0.101,0.597,0.000159,0.108,0.0614,110.993,audio_features,3S1tTwSKIZgf4QGltFyCxM,spotify:track:3S1tTwSKIZgf4QGltFyCxM,https://api.spotify.com/v1/tracks/3S1tTwSKIZgf4QGltFyCxM,https://api.spotify.com/v1/audio-analysis/3S1tTwSKIZgf4QGltFyCxM,155587,4
70,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",spotify:track:7rdUtXasA973gmrr2Xxh3E,0.781,0.548,0,-4.997,0,0.0764,0.229,0,0.127,0.175,106.996,audio_features,7rdUtXasA973gmrr2Xxh3E,spotify:track:7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,214255,4
67,Lost The Breakup,spotify:track:58VF5ob7qRB3yUzOYEAhyf,0.6,0.889,4,-3.438,1,0.0517,0.0199,9.63E-05,0.358,0.677,146.949,audio_features,58VF5ob7qRB3yUzOYEAhyf,spotify:track:58VF5ob7qRB3yUzOYEAhyf,https://api.spotify.com/v1/tracks/58VF5ob7qRB3yUzOYEAhyf,https://api.spotify.com/v1/audio-analysis/58VF5ob7qRB3yUzOYEAhyf,189413,4
66,Not Another Rockstar,spotify:track:43pulC9QdGwabXUtVHYnjY,0.658,0.815,3,-2.141,0,0.14,0.214,1.24E-06,0.126,0.818,91.041,audio_features,43pulC9QdGwabXUtVHYnjY,spotify:track:43pulC9QdGwabXUtVHYnjY,https://api.spotify.com/v1/tracks/43pulC9QdGwabXUtVHYnjY,https://api.spotify.com/v1/audio-analysis/43pulC9QdGwabXUtVHYnjY,149053,4
66,Run,spotify:track:6mlht8uraBsyvWMLMVaU2G,0.656,0.843,1,-5.499,1,0.173,0.232,5.81E-05,0.179,0.466,164.084,audio_features,6mlht8uraBsyvWMLMVaU2G,spotify:track:6mlht8uraBsyvWMLMVaU2G,https://api.spotify.com/v1/tracks/6mlht8uraBsyvWMLMVaU2G,https://api.spotify.com/v1/audio-analysis/6mlht8uraBsyvWMLMVaU2G,169400,4
62,Body Better,spotify:track:6q0xuMnc64pDLSE67pQy7e,0.653,0.781,2,-4.092,1,0.1,0.345,5.38E-06,0.365,0.864,118.017,audio_features,6q0xuMnc64pDLSE67pQy7e,spotify:track:6q0xuMnc64pDLSE67pQy7e,https://api.spotify.com/v1/tracks/6q0xuMnc64pDLSE67pQy7e,https://api.spotify.com/v1/audio-analysis/6q0xuMnc64pDLSE67pQy7e,189493,4
58,Two Weeks Ago,spotify:track:0bnUDXvwi2s8924tLTDg3K,0.503,0.335,0,-10.051,1,0.0416,0.921,3.97E-06,0.163,0.298,145.09,audio_features,0bnUDXvwi2s8924tLTDg3K,spotify:track:0bnUDXvwi2s8924tLTDg3K,https://api.spotify.com/v1/tracks/0bnUDXvwi2s8924tLTDg3K,https://api.spotify.com/v1/audio-analysis/0bnUDXvwi2s8924tLTDg3K,179453,4
63,The Good Witch,spotify:track:4xQ6weGXjibzUUGs8BR0dh,0.397,0.916,2,-4.501,1,0.151,0.155,0.000506,0.195,0.273,113.955,audio_features,4xQ6weGXjibzUUGs8BR0dh,spotify:track:4xQ6weGXjibzUUGs8BR0dh,https://api.spotify.com/v1/tracks/4xQ6weGXjibzUUGs8BR0dh,https://api.spotify.com/v1/audio-analysis/4xQ6weGXjibzUUGs8BR0dh,157827,4
63,You’re Just A Boy (And I’m Kinda The Man),spotify:track:4DLDYb6q1DKyXDdLCjDQFG,0.625,0.752,4,-3.241,1,0.114,0.00501,0,0.192,0.79,131.852,audio_features,4DLDYb6q1DKyXDdLCjDQFG,spotify:track:4DLDYb6q1DKyXDdLCjDQFG,https://api.spotify.com/v1/tracks/4DLDYb6q1DKyXDdLCjDQFG,https://api.spotify.com/v1/audio-analysis/4DLDYb6q1DKyXDdLCjDQFG,185653,4
62,Coming Of Age,spotify:track:6DdBrebXDXdTkN0Zb64O6p,0.686,0.689,10,-5.671,1,0.0465,0.00219,6.96E-05,0.303,0.523,129.951,audio_features,6DdBrebXDXdTkN0Zb64O6p,spotify:track:6DdBrebXDXdTkN0Zb64O6p,https://api.spotify.com/v1/tracks/6DdBrebXDXdTkN0Zb64O6p,https://api.spotify.com/v1/audio-analysis/6DdBrebXDXdTkN0Zb64O6p,160267,4
62,BSC,spotify:track:2kwcWf1WCwpa3s9cLRJRtu,0.605,0.865,2,-2.575,1,0.0813,0.179,0.000114,0.322,0.493,107.982,audio_features,2kwcWf1WCwpa3s9cLRJRtu,spotify:track:2kwcWf1WCwpa3s9cLRJRtu,https://api.spotify.com/v1/tracks/2kwcWf1WCwpa3s9cLRJRtu,https://api.spotify.com/v1/audio-analysis/2kwcWf1WCwpa3s9cLRJRtu,161600,4
61,Watch,spotify:track:5ySwG6qpWecFFeIRSHD0Zl,0.489,0.777,4,-4.965,1,0.141,0.012,8.18E-06,0.0866,0.41,180.003,audio_features,5ySwG6qpWecFFeIRSHD0Zl,spotify:track:5ySwG6qpWecFFeIRSHD0Zl,https://api.spotify.com/v1/tracks/5ySwG6qpWecFFeIRSHD0Zl,https://api.spotify.com/v1/audio-analysis/5ySwG6qpWecFFeIRSHD0Zl,193920,4
95,MELTDOWN (feat. Drake),spotify:track:67nepsnrcZkowTxMWigSbb,0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,audio_features,67nepsnrcZkowTxMWigSbb,spotify:track:67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/tracks/67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/audio-analysis/67nepsnrcZkowTxMWigSbb,246134,4
89,Jimmy Cooks (feat. 21 Savage),spotify:track:3F5CgOj3wFlRv51JsHbxhe,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41E-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
89,One Dance,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
88,Rich Flex,spotify:track:1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86E-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
87,Search & Rescue,spotify:track:7aRCf5cLOFN1U7kvtChY1G,0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42E-06,0.33,0.544,142.024,audio_features,7aRCf5cLOFN1U7kvtChY1G,spotify:track:7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/tracks/7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/audio-analysis/7aRCf5cLOFN1U7kvtChY1G,272113,4
87,WAIT FOR U (feat. Drake & Tems),spotify:track:59nOXPmaKlBfGMDeOVGrIK,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4
87,God's Plan,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29E-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4
87,Passionfruit,spotify:track:5mCPDVBb16L4XQwDdbRUpz,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
86,Fair Trade (with Travis Scott),spotify:track:40iJIUlhi6renaREYGeIDS,0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,audio_features,40iJIUlhi6renaREYGeIDS,spotify:track:40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/tracks/40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/audio-analysis/40iJIUlhi6renaREYGeIDS,291175,4
74,Who Told You (feat. Drake),spotify:track:6kgaI3kHkqmRimeGQdS4Ga,0.706,0.728,11,-4.606,0,0.332,0.155,0,0.0996,0.878,77.226,audio_features,6kgaI3kHkqmRimeGQdS4Ga,spotify:track:6kgaI3kHkqmRimeGQdS4Ga,https://api.spotify.com/v1/tracks/6kgaI3kHkqmRimeGQdS4Ga,https://api.spotify.com/v1/audio-analysis/6kgaI3kHkqmRimeGQdS4Ga,208920,5
85,Clouded,spotify:track:2J6OF7CkpdQGSfm1wdclqn,0.583,0.344,2,-8.765,1,0.0559,0.774,0,0.143,0.581,65.203,audio_features,2J6OF7CkpdQGSfm1wdclqn,spotify:track:2J6OF7CkpdQGSfm1wdclqn,https://api.spotify.com/v1/tracks/2J6OF7CkpdQGSfm1wdclqn,https://api.spotify.com/v1/audio-analysis/2J6OF7CkpdQGSfm1wdclqn,110129,3
83,JACKIE BROWN,spotify:track:2IlT65thKQQw248mhk2PjQ,0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,audio_features,2IlT65thKQQw248mhk2PjQ,spotify:track:2IlT65thKQQw248mhk2PjQ,https://api.spotify.com/v1/tracks/2IlT65thKQQw248mhk2PjQ,https://api.spotify.com/v1/audio-analysis/2IlT65thKQQw248mhk2PjQ,169014,4
82,ALL MINE,spotify:track:3XgGQ1wjo5khvq2UImjyNF,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16E-05,0.11,0.22,141.967,audio_features,3XgGQ1wjo5khvq2UImjyNF,spotify:track:3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/tracks/3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/audio-analysis/3XgGQ1wjo5khvq2UImjyNF,216063,4
81,Trust,spotify:track:0oufSLnKQDoBFX5mgkDCgR,0.764,0.394,8,-8.559,1,0.152,0.231,9.37E-05,0.117,0.465,92.009,audio_features,0oufSLnKQDoBFX5mgkDCgR,spotify:track:0oufSLnKQDoBFX5mgkDCgR,https://api.spotify.com/v1/tracks/0oufSLnKQDoBFX5mgkDCgR,https://api.spotify.com/v1/audio-analysis/0oufSLnKQDoBFX5mgkDCgR,158421,4
80,Been Away,spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,0.602,0.5,8,-9.377,1,0.298,0.477,5.69E-05,0.295,0.395,132.798,audio_features,5PvVkf1Yuq3XyMqqjPiKPd,spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,https://api.spotify.com/v1/tracks/5PvVkf1Yuq3XyMqqjPiKPd,https://api.spotify.com/v1/audio-analysis/5PvVkf1Yuq3XyMqqjPiKPd,223630,4
79,Fell In Love,spotify:track:1N8klHEbZ0bFOHnMVs8C9S,0.732,0.464,1,-9.722,1,0.0527,0.0899,3.10E-05,0.0997,0.647,149.954,audio_features,1N8klHEbZ0bFOHnMVs8C9S,spotify:track:1N8klHEbZ0bFOHnMVs8C9S,https://api.spotify.com/v1/tracks/1N8klHEbZ0bFOHnMVs8C9S,https://api.spotify.com/v1/audio-analysis/1N8klHEbZ0bFOHnMVs8C9S,121284,4
